timestamp,open,high,low,close,volume,atr,atr_pct,rolling_body,ema20,ema50,ema200,sma200,ema50_slope,ema20_slope,rsi,macd,macd_signal,macd_hist,adx,bb_mid,bb_upper,bb_lower,bb_width,atr_pct_rank,bb_width_rank,bbwp,swing_high_20,swing_low_20,range_pos,volume_sma20,bbwp_low_streak
2024-05-08 00:00:00+00:00,35.31,35.5,33.62,34.02,2157691.01,,,,34.02,34.02,34.02,,,,50.0,0.0,0.0,0.0,,,,,,,,,,,0.21276595744681123,,0
2024-05-09 00:00:00+00:00,34.02,35.38,33.73,35.07,1576030.39,,,,34.120000000000005,34.06117647058824,34.03044776119403,,,,50.0,0.08376068376068702,0.016752136752137405,0.06700854700854961,,,,,,,,,,,0.8121212121212114,,0
2024-05-10 00:00:00+00:00,35.07,36.12,33.23,33.71,2261922.59,,,,34.08095238095238,34.04740484429066,34.027259226256774,,,,90.93937375083276,0.03994058489784891,0.021389826381279706,0.0185507585165692,,,,,,,,,,,0.16608996539792523,,0
2024-05-11 00:00:00+00:00,33.71,34.04,33.06,33.49,1182903.0,,,,34.02467120181406,34.02554583078906,34.02191336330895,,0.0018486102630201155,0.001557067271351779,89.52626002724382,-0.012396422301215182,0.01463257664478073,-0.027028998945995912,,,,,,,,,,,0.43877551020408273,,0
2024-05-12 00:00:00+00:00,33.49,34.0,32.78,33.14,688258.16,,,,33.94041680164129,33.990818543307135,34.01313810596259,,-0.023452642427033748,-0.05986106611957117,87.2046209735647,-0.08118015817169066,-0.004529970318513547,-0.07665018785317712,,,,,,,,,,,0.2950819672131146,,0
2024-05-13 00:00:00+00:00,33.14,33.82,31.93,32.46,2038043.28,,,,33.7994247252945,33.9307864435696,33.997683995455496,,-0.038872800240352966,-0.09384255188596076,82.71652543179309,-0.18839043376055997,-0.04130206300692284,-0.14708837075363712,,,,,,,,,,,0.28042328042328096,,0
2024-05-14 00:00:00+00:00,32.46,33.34,31.48,31.58,1769809.13,,,,33.58805094193312,33.838598739900206,33.97362743828679,,-0.06231569696295244,-0.14554008662697981,77.18061241262805,-0.3404396190936012,-0.1011295742242585,-0.2393100448693427,,,,,,,,,,,0.05376344086021382,,0
2024-05-15 00:00:00+00:00,31.58,34.79,31.35,34.66,2196525.74,,,,33.69014132841568,33.870810554021766,33.98045701601528,,-0.040002663095123125,-0.0834251577418712,81.77744740523848,-0.2099888142224131,-0.12290142222388942,-0.0870873919985237,,,,,,,,,,,0.9622093023255807,,0
2024-05-16 00:00:00+00:00,34.66,35.01,33.75,34.46,1449092.77,,,,33.7634612018999,33.8939160224915,33.98522858799522,,-0.012290140359366339,-0.011987841131533136,80.64145030687446,-0.1213451487054158,-0.1225901675201947,0.0012450188147789115,,,,,,,,,,,0.563492063492065,,0
2024-05-17 00:00:00+00:00,34.45,37.59,34.26,36.43,2207393.25,,,,34.01741727790943,33.99337029611929,34.00955467169676,,0.05159051873969389,0.14312211199210387,83.12767072065799,0.10663886443417425,-0.07674436112932093,0.18338322556349518,,,,,,,,,,,0.6516516516516511,,0
2024-05-18 00:00:00+00:00,36.43,37.66,36.34,37.24,1211992.75,,,,34.32432991810853,34.12068910803618,34.04169840630675,,0.0832928513381385,0.21139619656428485,84.03554237141105,0.34865894464970637,0.008336300026484535,0.3403226446232218,,,,,,,,,,,0.6818181818181842,,0
2024-05-19 00:00:00+00:00,37.23,37.76,35.37,35.6,1108974.49,,,,34.4458223068601,34.1787012998779,34.05720389480121,,0.0949284257954659,0.22745370165340026,75.2113255994908,0.40347628448067496,0.08736429691732261,0.31611198756335235,,,,,,,,,,,0.0962343096234326,,0
2024-05-20 00:00:00+00:00,35.6,40.35,35.15,40.13,2853777.98,,,,34.98717256334962,34.41208556262779,34.11762972669374,,0.13957175550283316,0.32325176181339543,81.11134285540373,0.8031938437843635,0.23053020629073082,0.5726636374936327,,,,,,,,,,,0.957692307692308,,0
2024-05-21 00:00:00+00:00,40.13,41.42,39.66,41.2,3039403.61,2.219285714285715,0.053866158113730946,,35.578870414459175,34.678278285661996,34.18810107269679,,0.18586305920860488,0.41818016545021425,82.18965048968367,1.192565790888004,0.4229373232101855,0.7696284676778186,,,,,,,,,,,0.875000000000001,,0
2024-05-22 00:00:00+00:00,41.19,41.8,39.19,40.0,2116832.47,2.271428571428572,0.056785714285714294,,35.999930374986874,34.886973254851725,34.24593091276946,,0.23609065165794144,0.5180360227089243,76.88832867386266,1.3883122931385756,0.6160123171958636,0.772299975942712,,,,,,,,,,,0.31034482758620785,,0
