timestamp,open,high,low,close,volume,atr,atr_pct,rolling_body,ema20,ema50,ema200,sma200,ema50_slope,ema20_slope,rsi,macd,macd_signal,macd_hist,adx,bb_mid,bb_upper,bb_lower,bb_width,atr_pct_rank,bb_width_rank,bbwp,swing_high_20,swing_low_20,range_pos,volume_sma20,bbwp_low_streak
2025-07-13 12:00:00+00:00,691.15,694.12,689.8,691.21,25634.656,,,,691.21,691.21,691.21,,,,50.0,0.0,0.0,0.0,,,,,,,,,,,0.32638888888890405,,0
2025-07-13 16:00:00+00:00,691.21,693.5,688.1,691.61,13067.96,,,,691.2480952380953,691.2256862745098,691.2139800995026,,,,50.0,0.03190883190882232,0.006381766381764464,0.025527065527057857,,,,,,,,,,,0.650000000000001,,0
2025-07-13 20:00:00+00:00,691.61,693.19,688.46,692.0,12949.28,,,,691.3197052154196,691.2560515186467,691.2218011930398,,,,50.0,0.08765610668751833,0.02263663444291524,0.0650194722446031,,,,,,,,,,,0.7484143763213424,,0
2025-07-14 00:00:00+00:00,692.01,699.0,689.79,697.15,40797.31,,,,691.8749713853797,691.4871867532096,691.2807882458454,,0.09239558440318281,0.22165712845988614,50.0,0.5411600273066597,0.12634131301566412,0.4148187142909956,,,,,,,,,,,0.7991313789359376,,0
2025-07-14 04:00:00+00:00,697.15,707.54,693.2,706.42,88548.168,,,,693.2602122058197,692.0727872726916,691.4314271687723,,0.28236699939391957,0.6707056559081366,50.0,1.6297894804722546,0.4270309465069822,1.2027585339652724,,,,,,,,,,,0.9218967921896785,,0
2025-07-14 08:00:00+00:00,706.43,706.7,700.84,704.42,46535.69,,,,694.3230491385988,692.5569916933704,691.5606666994313,,0.43364672490789263,1.0011146410597196,89.75624224321854,2.30458703516922,0.8025421642394298,1.5020448709297902,,,,,,,,,,,0.6109215017064707,,0
2025-07-14 12:00:00+00:00,704.42,705.24,690.3,692.57,39974.263,,,,694.1560920777798,692.5575018230421,691.5707098168499,,0.35677168994417724,0.7603735641333742,54.278292465098765,1.8617123326080218,1.0143761979131483,0.8473361346948736,,,,,,,,,,,0.15194109772423608,,0
2025-07-14 16:00:00+00:00,692.57,694.35,687.87,690.06,21286.648,,,,693.7659880703723,692.4595605750796,691.5556778783738,,0.12892443412935486,0.16859195485085365,49.78910040082957,1.2932867128506587,1.0701583009006503,0.22312841195000832,,,,,,,,,,,0.3379629629629529,,0
2025-07-14 20:00:00+00:00,690.07,692.39,686.05,689.12,16492.917,,,,693.3235130160512,692.3285974152726,691.531442277594,,-0.07613142603258893,-0.3331787075158748,48.1819189264432,0.7582149399599984,1.00776962871252,-0.24955468875252151,,,,,,,,,,,0.4842271293375449,,0
2025-07-15 00:00:00+00:00,689.13,691.1,675.3,679.77,50951.196,,,,692.0327022526177,691.8361033989873,691.4144130012,,-0.2404661413515896,-0.7077966083873738,35.802242174762455,-0.41551040848662524,0.723113621272691,-1.1386240297593162,,,,,,,,,,,0.2829113924050638,,0
