timestamp,open,high,low,close,volume,atr,atr_pct,rolling_body,ema20,ema50,ema200,sma200,ema50_slope,ema20_slope,rsi,macd,macd_signal,macd_hist,adx,bb_mid,bb_upper,bb_lower,bb_width,atr_pct_rank,bb_width_rank,bbwp,swing_high_20,swing_low_20,range_pos,volume_sma20,bbwp_low_streak
2022-01-01 00:00:00+00:00,3676.22,3730.0,3676.22,3723.04,9023.374,,,,3723.04,3723.04,3723.04,,,,50.0,0.0,0.0,0.0,,,,,,,,,,,0.8705838601710671,,0
2022-01-01 01:00:00+00:00,3723.04,3748.45,3714.1,3724.89,8997.7569,,,,3723.2161904761906,3723.1125490196077,3723.058407960199,,,,50.0,0.14757834757847377,0.029515669515694756,0.11806267806277901,,,,,,,,,,,0.31411935953420644,,0
2022-01-01 02:00:00+00:00,3724.88,3738.47,3722.23,3728.32,5028.4531,,,,3723.702267573696,3723.3167627835446,3723.110762109849,,,,50.0,0.535138838158673,0.1306403032442904,0.4044985349143826,,,,,,,,,,,0.375000000000014,,0
2022-01-01 03:00:00+00:00,3728.41,3737.0,3721.84,3723.96,3543.1853,,,,3723.726813519059,3723.3419877724255,3723.1192122381094,,0.10066259080849704,0.22893783968629577,85.40690446590723,0.48487838105575065,0.20148791880658246,0.2833904622491682,,,,,,,,,,,0.1398416886543477,,0
2022-01-01 04:00:00+00:00,3723.96,3728.07,3707.24,3708.21,6117.282,,,,3722.249021755339,3722.7485764872326,3722.9708618675813,,-0.12132417745836695,-0.3223895736171774,54.47878150866101,-0.8164354059167636,-0.002096746138086747,-0.8143386597786768,,,,,,,,,,,0.046567450792138115,,0
2022-01-01 05:00:00+00:00,3708.2,3765.27,3702.84,3735.61,9353.2056,,,,3723.5214958738784,3723.252946036753,3723.0966244360634,,-0.021272248930472415,-0.060257233272598874,72.87894922914245,0.35907584823144134,0.07013777273581888,0.28893807549562245,,,,,,,,,,,0.5249078968444669,,0
2022-01-01 06:00:00+00:00,3735.6,3742.67,3708.33,3711.92,5239.0026,,,,3722.4165915049375,3722.80851678041,3722.98541424267,,-0.17782366400509395,-0.43674067137377887,52.9503784682907,-0.613832153198473,-0.06665621245103949,-0.5471759407474335,,,,,,,,,,,0.10454280722190246,,0
2022-01-01 07:00:00+00:00,3711.93,3724.93,3701.0,3715.31,6541.6499,,,,3721.739773266372,3722.514457298825,3722.909041961648,,-0.07803972946915867,-0.16974949632231073,54.85287330681889,-1.0986594232285825,-0.2730568546065481,-0.8256025686220343,,,,,,,,,,,0.5979941496030106,,0
2022-01-01 08:00:00+00:00,3715.32,3733.84,3708.6,3721.4,4013.6403,,,,3721.70741390767,3722.470753091028,3722.8940266187465,,-0.2607309819083336,-0.6046939887361683,58.128456269622895,-0.9801775473465568,-0.4144809931545499,-0.5656965541920069,,,,,,,,,,,0.5071315372424747,,0
2022-01-01 09:00:00+00:00,3721.14,3730.0,3709.38,3718.67,4515.6636,,,,3721.4181363926537,3722.3217039502038,3722.851996503137,,-0.1622709434021393,-0.33281837076128795,56.16135769378703,-1.0939575300899378,-0.5503763005416276,-0.5435812295483102,,,,,,,,,,,0.45053346265761457,,0
